cwe,Metric,Score
Unknown CWE,Accuracy,0.5384615384615384
Unknown CWE,Precision,0.5238095238095238
Unknown CWE,Recall,0.8461538461538461
Unknown CWE,F1 Score,0.6470588235294118
Unknown CWE,AUC,0.514792899408284
Unknown CWE,Avg Confidence,0.8615384615384615
